genre,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
death_metal,0.17193858717209615,0.39192538827578516,0.08005110062023998,-0.5310321906482939,0.4171573796533457,0.18573703714189077,0.2041289461738323,-0.2347712836990325,0.11422488183915287,-0.03318872737730576,-0.0048993091583352626,0.3573907324126128,-0.5950845398093877,0.055994155812931795,0.4299279448747593,0.1713420308654599,0.2764122817432877,-0.2086381299468228,-0.42263135769858046,-0.10310911490384926,-0.4285939629555437,-0.0006889808952870974,0.2306546623690126,0.0425005216840621,-0.09881764013283531,-0.2212248261545361,0.19536732729555772,-0.04073127760129262,0.07997891912683976,0.17142235972245193,0.09239748893541352,-0.402803038590641,-0.19019217754146206,-0.0023093790648202007,0.05312211016448206,0.27297355132928725,0.026129747886007477,-0.11094207636788048,0.0474189256916196,-0.08972558102198086,0.06129109819119059,0.10248105704790314,-0.03501832805525273,-0.35643302757909223,-0.10854029513819058,0.03769126967973403,-0.27154719303077846,0.3354284323528951,0.09315975351687814,0.06368584266382646,0.21722604151247119,0.27802166343505097,-0.21893279595331513,0.062435600098274174,-0.420642822498819,-0.023022475251624853,0.409769200856181,-0.05149307098792474,0.047823912351927636,0.09028554350884081,0.13642843363324067,-0.10378170616649927,0.22976801846715728,-0.05725985031102515,-0.1487818041399586,-0.06625422097814036,0.15641213705381335,0.04003769076284273,-0.1604446799324432,0.18384597056823496,0.07726166177788037,0.14811729921436112,-0.06680416330328275,-0.34382340439688197,0.1288216938662483,-0.2402931992150545,0.34600796895059827,0.20036238087320304,0.25285311632685975,-0.2572407539403995,0.13397634575353465,0.021101059763963866,-0.07896798757668765,-0.19607032959513737,0.24048876520448173,0.14007784797012193,0.026521529831745827,0.03133626850846309,0.2699919345085597,0.19103350396899826,-0.023966455032304487,-0.2484210734444947,0.27440984353946596,0.01260720154849749,-0.0509643202418213,-0.10418644639654634,0.017582706327376824,-0.05438551431850921,0.2368341467976299,0.08551798321928367
doom_metal,0.03418366758269281,0.26842438878475816,-0.007251698027444444,-0.20623903011503006,0.13253693439481698,-0.04151311279170889,0.15184881816860915,-0.32603511258495427,-0.04655372438432941,-0.024631580622797387,0.07726092441082875,0.02537597024551634,-0.32182082465013595,0.18659455055301175,0.14531773503861176,0.017726141019062745,0.05886885707409673,-0.00561518790421438,-0.15029526656410458,-0.04524688647338562,-0.30696763490318363,0.010608322870673204,-0.09034921081300654,0.07881525726977907,-0.10833090065731371,0.0914421521729464,0.03670393913497516,-0.1303617387684915,0.049152897905916336,0.01505945243589804,-0.011248137258588232,-0.09887101022683137,-0.02773935282824183,-0.014385021758081042,0.08792747131411764,0.33347850950951635,0.019445309127258822,-0.061530163969956864,0.33317604119752414,-0.07187872695226798,-0.08566067943219607,0.2522070012621255,-0.08976102634662092,-0.23001186755289935,0.02933732828957647,0.047497011787743786,-0.09564628431105882,0.2643914802971591,0.011406631866850196,-0.054859876302622214,-0.08291089546914117,0.09470624606698431,-0.08462818195048366,0.007817929441286276,-0.2007431964812157,-0.05209645896756601,0.16680449806133332,-0.2408585837402745,-0.21574591095549936,-0.04955483920049712,-0.025433677075986927,0.10979621797289332,0.17340178512322876,-0.15308475314016995,-0.06311108740013072,0.27986532624998695,-0.005626528392300653,0.07181299796460654,-0.12431238105594772,0.24054933664180392,0.12391800872937256,0.20504093732359607,-0.01420044492890719,-0.32542518907002616,0.1921972361136209,-0.0010289671449751634,0.28568838022548626,-0.06655894497205542,0.26756968384817253,-0.07940675793821439,0.15177921646233203,0.2059376772516902,0.038349086088067974,0.0026897457036274513,0.15320389979867974,0.1577801471137464,-0.01844545843826144,0.0583413137627268,0.25378770670995293,0.05834986242812157,0.09315471051423269,-0.06786040425132679,0.18134104222406144,-0.0103055679546,-0.09910756520918562,0.08770956410368629,0.019186124126724182,0.10460677428871896,0.05668535492038562,-0.1818102114693092
downtempo,0.04348009488012218,0.06864709348046992,-0.005102136046860899,0.2850111346686861,0.103029070282453,0.10643723169962406,0.039710863532411655,-0.10393829434846805,-0.04698315299494831,-0.3015156474555451,0.006715783509048875,0.10928572771314381,0.2700793662133656,-0.25661754865319736,0.07451921101017764,0.4004214129690977,-0.06355949230852162,0.04984707199418233,0.11010158537616072,0.26677545782117484,0.08395140238157896,0.2531019820605451,-0.11261308663038129,0.1587735051120141,0.17879286008077067,-0.0665137091793421,0.12807839521592104,-0.0484707841537124,0.20231677902418232,-0.21713102831484024,-0.41324399022340186,0.5278992136845583,-0.13269145207210525,-0.01776839995805451,-0.367044071356203,0.07026046506101129,-0.05913214702696429,0.17855134965705827,0.1682518021180451,-0.09958399959548872,-0.07561823403631579,0.23832314131662594,0.09353042714216166,0.11077890390926692,-0.16096269774226504,0.37256836195385806,-0.24141424963650282,0.24382444202704698,0.0336421398537124,0.14408393626407895,-0.15429845436823872,0.34201643687961464,0.037777687525619275,-0.12460761930349624,0.23744109284853382,0.1633116951217951,0.3305800697040037,-0.05436156714085621,0.046454550966752814,-0.006016628000761278,-0.14436338262098683,0.0962310156775188,-0.1465495478058421,-0.20630901773596805,0.012622048143082706,-0.08555028655071897,0.25658091737429983,-0.32999596427617855,-0.16714978401455827,0.13142020503855265,-0.055119960470607146,0.16970270019830827,0.04995030320285715,-0.3205498864662688,-0.5958773758304041,0.2669721366518515,0.28578626539615226,-0.0712920189706297,-0.1097157295150564,-0.1644922824193656,0.026790002768018798,0.11675421944576786,0.17492810656116822,0.277249249981485,0.3571962509596118,0.2666089891379455,0.43302454120964284,0.3036686369758947,0.598127380785954,-0.34730310176516543,-0.24613677837022557,-0.11641497729715884,-0.0136534179824812,0.002783360138615602,0.42428594866729324,-0.3756599998602538,-0.0994421776031015,0.17954987786587406,0.09317658692452067,0.4057275852450846
drum_and_bass,0.0667396863192718,0.1277306390524779,-0.08665222912376498,0.13339856641039802,-0.10539826854929232,0.29719442705866145,0.04105935771488939,0.16430154561944602,0.09119279511095056,-0.30108530939216777,0.2128399674023108,0.06323566832814191,0.28421691882823047,0.01511075717046045,0.21160732756126396,0.23250996423628292,-0.02128639580031001,-0.20523213483314148,-0.019681456136789382,0.11987561260651967,0.04353494171046445,0.08858611222904894,0.06523217162743342,0.035285399049037866,0.1970950115483189,-0.05008766487150487,0.06597399681735197,-0.21686301732403232,0.12149276625022118,-0.007988460603805297,-0.07258998876318191,-0.02215324037670362,-0.1437693211082743,0.016383046434247404,-0.05073975231786269,0.14401843553466784,0.08708831926073032,0.2016947820291373,0.03705132066811924,0.1037679230103983,-0.08224023962234522,-0.043444309661479656,-0.07773107643847278,0.13983367237335342,-0.11099993634528774,0.06616462249184789,-0.17368623148849519,0.034472428218362806,-0.10960759069210854,0.13078055081349574,-0.23578361976869502,0.3525556707744692,-0.11476478495564199,-0.17161702412149318,-0.16894564846261068,0.1394912387003983,-0.02714390098742042,0.0721804225956198,-0.059526337709269565,0.29150940271037185,-0.18420202480944636,0.04660876569258861,-0.07609223560159219,-0.03664256269532506,-0.02831007218202426,0.08013839480369428,0.1429011703077656,-0.27463098970890276,-0.16365007752402666,0.016168401264723072,-0.16413239947465902,-0.07386899705904905,0.15536553374526516,-0.2233798710621899,-0.04771939132287632,0.0411418973776325,0.221557232250845,-0.09371021981181421,-0.00744420527511044,-0.019715251269491224,0.050144472433008916,0.13651444687035652,0.15947241407331375,0.12687155887477927,0.24489582186862807,0.0433635983411837,0.11436440941358408,0.09309633084314115,0.062475308885110915,-0.11531347009632766,-0.02202429101179228,-0.10700440215668142,0.0025599321005973855,0.038726996209126174,-0.08462250671245601,0.007359298142256346,0.14629088317604008,0.052827799142478156,0.0174574130918146,0.07902780383039541
electro,-0.041263065219434236,0.016683837530976787,0.26101792168295357,0.4075609776176886,-0.16447828137453577,-0.01147418033598356,0.08776768294583172,0.15299828841668278,-0.17485395671965667,-0.1749625646040619,0.19334220875099128,-0.2845686644501451,0.44605316592663447,0.06534230351117988,0.24429006661103772,0.17801613169489847,0.5331573805988878,-0.4586969564684332,-0.14038821955271277,0.0931143898336023,-0.2673008096069004,0.632518204262882,0.21229118582586073,0.06584190784919729,-0.04141672157715474,0.10313840287092843,-0.07437032221265087,-0.2510131045048839,0.03664303621903288,0.23402237495255318,-0.06833795589738201,0.03839690869363637,0.07183421723851063,0.015687869593326884,-0.20835883808588976,0.5933235175245357,0.3090167122035203,-0.18920695764252418,-0.2167565126731818,-0.021811932088806767,-0.09647862326809477,0.29858329352322727,-0.35592761070726114,-0.15229070520756288,-0.18377689488886848,0.382742907338235,-0.1563708382361122,0.03604728709946615,0.2737606921599904,0.3307821172684236,-0.16864887986031915,0.1732773597961412,0.22295376578663445,-0.24664946826394585,0.4186395650718859,0.29511639430880365,0.23749044459794003,0.05305688076276983,0.21182281276884912,0.2721427684959832,-0.028019858000831722,0.2078805512020503,0.15591632448391293,0.1599400633965764,-0.15889024180737912,0.13248804602287817,-0.03078658151948743,-0.221452760992853,-0.15066842476684722,0.22240363943988783,-0.13009691170003482,-0.2462848171026731,0.1764847600925358,0.23356731010906093,-0.1460332015425145,-0.39690918537068665,0.16163183537272727,-0.11403107462454158,-0.2593194855583075,0.05251130785702363,0.27986727052426497,0.4366878044092553,0.20095470795583462,0.08875421012628626,0.011130284710338492,0.3259190317579826,0.3150502365085977,0.2606040536105899,0.4486647908776625,0.004121271855735006,-0.07150300686587524,-0.4165220606475822,-0.047536282758162476,0.0706398918282205,0.13414637935156673,0.34805309587327854,0.12453432748756867,0.12593827412558029,0.1895018710657737,-0.055940294705443906
electronic,0.006151232488408255,0.019795681066898278,0.1252314666106774,0.3278646204477818,0.07408932473777533,0.17563660119566374,0.08339511844919723,-0.018377715018858463,-0.08787190307602719,-0.14556778480993368,0.15296231539223165,-0.06243279651738359,0.2893238624564809,0.004694254435927174,0.1651919040476711,0.19208644763416247,0.23328076032143275,-0.13619821628587567,-0.031422938273442,0.20380818586775237,-0.04161196047149957,0.27915678188729687,0.0198229622212553,0.12522993767041088,0.03557579892884718,0.050504532225789746,0.013928270645654377,-0.1770783255979999,0.056001824744589764,0.07739331004894258,-0.07572201538652525,0.16211224351693856,-0.02582601391957502,-0.03468435832237253,-0.15878097070264988,0.22827989186989311,0.17699448002201673,0.009818091377533297,-0.0462716996616074,-0.10668943838501999,-0.0753975158916199,0.2410252349477982,-0.16448134312351367,0.012757457018609307,-0.14787107809895927,0.3431807626248808,-0.1196069358580335,0.09767143255227788,0.10779537189837227,0.14828084532847702,-0.09299074085065444,0.28102270673638297,0.08325720028757078,-0.08216316461584726,0.23538473948120103,0.1949757979515777,0.11320690262659322,0.03931884474713671,0.06538021949325812,0.0829796931293389,-0.11497604240497866,0.10643080431520355,0.019465836261676823,0.03931841095033586,-0.08905187020889269,0.0635314991035538,0.0877974437450994,-0.23457233570715627,-0.05304181156139202,0.11992620572557142,-0.06380102633965028,-0.07368471259327336,0.15487441235177474,-0.021915285665467025,-0.23379725595990034,-0.07852587836792292,0.1535822753989259,-0.0650487695866432,-0.05840933744927776,-0.03098815410461026,0.14742483155047453,0.25115940631937794,0.13374277330994716,0.0731047306361704,0.1589566788210516,0.22828336811963848,0.27521072665136104,0.22202308559928327,0.2767838700882722,-0.1308762589847385,-0.07136452276893598,-0.15086871205667574,-0.002592822896536262,-0.02164114499786787,0.20647936700851366,0.04949288337281256,0.036892800530404016,0.22327054673754532,0.16562785105192449,0.12939526587129238
emo,0.05176176577103156,-0.09874736728791975,-0.06517075392590578,0.42999683701670877,0.3137954664284364,0.21852330474037873,0.35087918499471593,0.34095739894970517,0.15145982066467178,0.04256270059692516,0.3252816491451614,-0.044958259530171324,-0.3435704041395635,-0.3124968431417475,-0.5056794538787844,-0.2900514768476285,0.028951405077347163,-0.04148268947721359,-0.1592159889926871,0.13150947455671325,-0.15172865710731287,-0.03928924261727322,0.49336668414736695,0.30961263039211,-0.17341362729828405,0.5035398295970694,-0.25813596030528313,0.08593093371427772,-0.08164720782462939,-0.02965205726122633,0.320972943851587,0.4620776838811722,0.3253777137634193,0.21307263535811,0.5527747255829937,-0.0363655245447872,0.18146520498309826,0.06520119452143346,-0.44043727008924344,0.19784796879943192,-0.3579390765854256,0.5222330249376916,-0.0411754568425816,-0.034523523681361586,-0.38006619904794414,0.036476931771082056,0.31036667264273216,-0.047059663760826875,0.2847969972695311,0.15643596929854822,-0.2512447041548422,-0.1738719213412241,-0.3750097061149414,-0.42157691073686204,0.1647954212064202,0.044402197791996396,0.476328051550862,0.06544609545094139,0.41475189588856537,0.1369402727640983,-0.1738360188647935,-0.12014075877610461,0.35349655799259244,0.06810290473287646,0.41800358096300544,0.3692656598069001,0.5219829185186527,-0.059353665848917936,-0.13628375371713977,0.3549351245975402,0.20139742446560235,0.1999667455320559,0.07206929345384941,-0.40178305289734356,0.07685692231278268,0.007841073071266904,0.2020519597258404,0.5725400156232074,0.10076324212789901,0.22904723907132551,-0.5917892363946844,-0.02474658369856357,0.03966149816632678,0.050806083023962126,0.4672109349804238,-0.2350565190825609,-0.19787616199956268,0.09768972020206854,-0.0752277246214662,-0.05864418010922452,0.3852010063822579,-0.1698219344219937,0.17960269471797746,0.26446151164487375,0.0035761613626780877,-0.05146168088811755,0.25153558097995043,0.20989398668098377,0.11458939047261046,0.045920288894752026
experimental,-0.04212953387415871,-0.035882126348322635,0.029687329354540094,0.09727167699013978,0.3666282084215817,0.3278723413289994,0.15775055936383958,-0.015445888981527676,0.05522774316841796,0.050814868349161574,0.22585170056097043,-0.06589281749178803,0.12911998511759315,0.13664448703118945,0.021851066770770197,0.2905058202231749,0.15948298228248736,0.191744075931241,-0.15340718298349687,0.32098943409185243,-0.18380375413239522,-0.00323174982031291,-0.12770104079167613,0.125891670918464,-0.12966438252981835,0.02464406743860475,-0.06304556778513402,-0.2670327062968205,-0.1272823240665992,-0.046619992278479676,-0.06533659986756618,0.15481614080779219,-0.0003489893510866651,-0.1835130452039017,0.11304019396063948,0.19005771233022803,0.23847377190457084,0.008941642039933216,0.2072040011510503,-0.14368557973129123,0.0011008830156399565,0.2516649885820292,-0.15006012482694794,-0.1021448937908947,-0.279566986429237,0.3541489177324093,-0.14702268625657783,0.0812834162656288,0.1410287521153789,-0.28927907133880376,-0.11761018847905644,-0.015417409014086031,-0.14478390288317322,0.1256906025719844,0.1321043752880391,0.08555715351407046,-0.0031207057205695117,0.1717086097277468,0.06361690306222419,-0.11308597571602583,-0.19398935443384008,0.19363957590744224,-0.12339361976190616,0.19346366225868813,-0.1271946641203252,-0.06756591615793743,0.1874030479043991,-0.2042005503578854,-0.010492087702978187,0.13149992752028553,0.07225289296248744,0.037564408716798184,0.14466144915210505,-0.04448863543333146,-0.018511066550773597,0.0573460824802235,0.043279753655827806,0.13092133628674824,0.2641148837792912,0.18976787645263826,0.24983881963614876,0.044819018695090404,0.035412003628495815,0.20642348619174403,0.0884582106084103,0.15481821124848968,0.18702073179330247,0.2853033367617216,0.011484136776802727,-0.06425565142513974,-0.05208634890307439,-0.03297707258058365,-0.034385247704305816,-0.12472845654709329,0.11002579239770251,0.03298557972459464,0.025948304734943556,0.1751670073368151,0.0016141285029012237,0.03274526110974334
female_vocalists,0.012074785100394005,-0.1323748119112808,0.20784735136272026,0.21759432766430842,0.15960878855759966,-0.007159815085726008,-0.21048689028894416,-0.03766979746941878,-0.04294961129283124,-0.12204419708930363,0.3018282507617766,-0.02967054258597915,0.12342015258746372,-0.1439431392523052,0.2503850124521404,0.19946876864844756,0.40605286235638743,0.0880428458746856,0.10962195820538657,0.051416008753327774,-0.10753007024089122,0.1379094635840708,-0.014460632317029072,0.07741084821739895,0.020453215628657456,0.007480794186266066,0.19822877122407648,-0.17292553078958114,0.16290976121720316,-0.015462781458320567,-0.09458134310578203,0.15466827816729878,0.010346135037227694,0.07190768395711097,-0.3719006497403313,0.26186510520984674,-0.013152523884242729,-0.01624237071081919,0.17946427625608588,-0.05346865190364358,-0.05294903879802656,0.021285252208955847,-0.1898731950856187,-0.237721651137079,-0.04401604109221257,0.13353895434521115,-0.11147588919902124,-0.2974935951942123,0.11055667055916343,0.10530037506797162,0.08522660026788775,0.18415167914501185,0.04635473899313398,0.02112663916735534,0.3471901577724894,0.040611569920574804,0.1588495831874222,0.19535618933474078,0.005569382236336202,0.019614814901673838,-0.2534305530736623,0.07887949353545615,0.053401577489456176,0.159385625652459,0.13244537207301746,0.2723581097904482,0.31499427896095095,0.190439542526975,0.09311566278360026,0.0974570961334168,0.006471708767478325,0.11462690512577606,-0.07140557717202774,-0.13302242272758646,0.13865469543708103,0.18206755607960579,0.15956617907844622,0.15566486966493756,0.1769630559756943,0.10755840683403226,0.03223089604890474,-0.011266689194852755,0.18245289414117807,-0.04941051687521656,0.11615918211883149,0.09572841800039239,-0.14757766048490825,0.15961212228318825,0.15705681025003612,-0.12752936696270456,0.1886832965770101,0.3286985033035167,0.08846184173844039,0.04427070775184721,0.3748539062189272,-0.033598883173479185,0.05632404196537861,-0.05503351025586182,0.40124494621949897,0.020649311175522742
folk,-0.19558171379302186,0.02655287507225363,0.39036294755247275,-0.3548113788537251,0.3647602011289994,0.5198411982335023,-0.28873825881012205,0.4279355048823616,0.18740417438077459,0.06727615083696854,-0.055588052035136025,0.21102500469706165,0.32306194569694474,-0.12672859515466922,-0.06206827827222029,0.1128416295951,0.4387238709347141,0.0089205450035307,0.103678192641842,0.5154678787485742,-0.36173866232306356,0.167310446590483,-0.08288933132812461,0.09200134934288053,0.11124332163956777,0.295059382889756,0.10228512860592999,0.1484274084915652,0.2086256225856005,0.2635212376003314,-0.23497542731089277,0.12407801143911368,0.008230725822188825,-0.30458062364407834,-0.18555508888502892,0.41054738729904944,0.04998776485363326,0.019957936129852277,0.5210980959417624,-0.10888542019867052,-0.3044872784774374,0.04743253729232049,-0.2036523522259088,-0.276288252249422,-0.2754044917797367,0.12184603363154657,0.23913894791267823,-0.15529666211162105,-0.02578386802539756,-0.08965924907552633,-0.18185553516101863,0.004893113266830444,0.0008836337781053312,0.041883175766168276,0.5124883331165254,0.4628250479505588,0.010298855274908989,0.23957216388719332,-0.09943395155010919,-0.09747955178717918,0.05657578997476301,0.2807436185815543,-0.28617986400177264,0.030122537549126527,0.11983436553827488,0.1333135870314894,0.2860131333318754,0.18168481314295823,0.14768143194092423,0.2628436331890058,0.24659222760335003,0.48243184813334505,0.0931882172375745,0.03192385126141105,0.0739539186243147,0.0726029051850867,0.2573669051214464,0.4082849790497881,0.08064111855622993,0.16486062343091842,-0.057888247997518946,-0.039702151585044955,0.2186180931227678,-0.09776454744118175,-0.06343472442545278,0.24386408947816957,-0.22585150632011114,0.11074252599384136,0.022023602556782273,0.00623292819623314,-0.051028667343099555,0.15645005254121452,0.16376574491331408,0.3835311241312492,0.07896020184870263,0.08315310957008991,-0.000987773316916636,0.1524049708570867,-0.013050896164598591,0.0829108688792203
french,-0.10325601502546719,0.09648714260305599,0.070676307793424,0.148250823870032,-0.07235577040928,-0.001034135363568,-0.130208380180512,0.132747359979944,-0.09304666634919201,-0.09529316488614399,-0.006278777946399999,0.245025049699536,0.1564005783827424,-0.27801723671044,0.14248754442623998,0.08593267105427199,0.176751629054976,-0.051795205617216004,-0.08651887709417601,0.183615304655968,-0.055577833926688004,0.081081791242368,-0.07450756356806401,0.0225342158025824,-0.27891248819968,0.09560133402024,0.380346734118176,0.090511921849968,0.125823878050752,0.2258386690226736,-0.4920107635344294,0.295510822509248,0.44680864590144004,0.12339183627011201,-0.5816610957410304,0.6474047855481536,0.158182145769488,0.29679452096992,-0.28581423330944,0.14971990885728,-0.137819244201248,0.042862165985680004,-0.10431466449403198,-0.44976524486624003,-0.294306785803376,0.359322785278688,0.07254852522321599,-0.102324470955152,0.291460068144048,0.278098430928432,0.050694704028208,-0.051559387291424,0.258286149631824,-0.25619563106544,0.5418611441119999,-0.013882362969503998,0.1648512035249344,0.034164711036208,0.062741771782512,-0.010346196546905597,-0.49222055818285765,0.477700742887472,0.23963345278428802,0.242289284396144,0.014570407554896001,-0.1629516089302176,-0.22545179323036801,-0.24318955113561602,0.05729208484427201,-0.15466565537970559,-0.06645190082771199,-0.5064508910499744,-0.3324552407195168,-0.056461956441439996,-0.130547445294896,-0.008780471513279998,0.23595164504912,0.07155227735872001,0.26654551393167997,0.04293337244356,0.263214184829488,0.1132606674656,0.021476002353552,0.173387870319088,0.211975209194112,0.160332707474576,0.253588152216256,0.23404212859537601,0.47118425309696005,0.24600005642352,-0.083020873289448,-0.10793596863600001,0.17135739913443201,0.015283996541152004,-0.09949007892736,0.1632827424716896,-0.055838977937900804,0.294359334791136,0.433955248500416,0.225595747226608
funk,0.008444671286806284,0.011513185833013088,0.09325267668632199,-0.0709325773914856,-0.022404867419646597,-0.17757963600185864,-0.1544371103569123,-0.029255083014757852,-0.05563533760806283,-0.24200441003703402,0.2149972303481283,0.05736470397576702,0.35806351802397907,0.0036592318233442406,0.19959697880232982,0.03295694185807854,0.24096726502321988,0.03773143839672775,-0.15589036762763744,0.31322379183478793,0.1252723923784293,0.2685138654969843,0.006603373449345547,0.006395655194829844,0.35165801350993453,-0.020369669539214662,0.4092964375982984,0.18418445443801046,-0.06185067666725131,0.03621076209635078,-0.020217350270374346,0.3139330640469372,0.0030083986974738185,0.11182199317073298,-0.17110522136929976,-0.006589261383657074,0.30272883933208117,0.031280004623445025,0.05885562271534031,0.0008619231846151836,-0.022144515419070677,0.3226821655319633,-0.04484546219344764,-0.23735600822075917,-0.22179577870674083,0.030757771129345548,-0.09497928138660995,0.0012117568232460718,-0.12497711833306938,0.17456829849862565,-0.17916131027366494,-0.07517337209018324,0.06026757764704189,0.01602540775657068,0.017911652911413608,-0.10210592970161912,-0.0800101734384555,0.14816268749267014,0.04825403184024869,-0.07067926879028795,-0.08709910870284032,-0.02444615899251832,0.17015759440191885,0.08393173554045812,-0.14582039136170155,0.18843800348921988,0.40336217882345415,-0.08298538960576964,0.05734469576824607,0.1309324819048953,0.018424737286793197,-0.01748881953161518,-0.031096528338861257,0.13014559148989266,-0.1157192713956021,0.1198916676517814,0.18079161634410473,-0.0065037195164070714,0.2872559211634424,-0.04130529265244764,-0.008092111586531415,0.0001808517280497371,0.14617734676476965,0.2068281745592539,0.20095670273250862,0.0025680574661387434,0.25683443535286127,0.01038364622531937,0.21556684176259555,-0.10524552933215968,0.017378337290963355,-0.2400957958912356,0.062022651771911,0.0205344237159555,0.08790848518050391,0.08746084058946596,-0.02142584282161781,0.36947311275891365,0.11933601691434555,-0.08228760470913613
german,-0.22603961030800798,0.33879533106753956,-0.13702874938512247,0.046586723979825106,-0.013502253872878962,0.32709865028807783,0.07441345243307923,-0.28410213635269815,-0.3780838589922061,0.06438052406800142,-0.21938213314387298,0.23807465145242826,0.08240794368787287,0.1847104093406411,0.24687478416358738,0.31859010645606367,0.055996219094444376,-0.19023807554387315,-0.011189242665095621,0.2208640300697823,-0.30865157176672997,0.2504285619874443,-0.061659992788317436,-0.07398155909027006,0.10020916128310293,0.17133046468430163,0.002146959575872861,0.21815157105750754,0.3524088886559365,-0.14673747657903155,0.186684550976127,0.12664143192989394,0.20515722842727308,-0.21664011494312668,-0.19239585241485702,0.24774060157528097,0.34348160201063127,0.048116745955912706,-0.11660729451260285,0.03203266760170915,-0.13663628369192046,-0.193238892371413,0.10983473155972974,-0.11532293945219008,-0.3373637349768255,0.20191214428884083,0.03862133577071396,0.11231773856059704,0.010756793145238574,-0.10883919964923817,-0.142561119149492,0.2495540478843967,0.4000207110237463,-0.25573755332477793,-0.06736693736299028,-0.06118483928387315,-0.027011608852777834,-0.15203202684017503,0.02843684521087281,0.42886546830511113,-0.10944511760166689,-0.10414422650049228,0.2529666871211904,0.3165033760057779,0.004399191442555266,0.15063891632056198,0.12167582391249197,-0.3304430665743238,-0.22063406240261899,0.04752151117271143,0.1648608781075237,0.008387594183666875,0.028771411724808137,0.2911395316505156,-0.311160549722489,0.006910882768270422,0.17520798889374606,-0.06735241316684104,0.5697191502023332,-0.1084280158487299,-0.06774373999904784,0.0859456978961749,0.0075252741465873605,-0.12944846202211144,-0.0841551913490158,-0.05945679520177793,0.08541787898210144,-0.45196975206150775,0.1392130561539251,-0.00524045564954885,0.2331555926290638,0.07374094607107938,-0.20412209526809547,-0.28134298351149223,0.1761935123916668,-0.034943837264444555,0.13578227882715857,0.21776235570782493,0.23926886730922195,-0.13628336428625373
gothic,0.1742060456505452,0.075278808182,0.1415577853228,0.22972832989798075,-0.02863203848534815,0.10705476868155851,0.023172531995496296,-0.26826022543314076,-0.19567258627677037,0.21469418913765925,0.13093950573995555,-0.044401671046692445,-0.05370539821372207,-0.019161396948918517,0.31854920569034073,0.056924543776242224,0.10912571293485927,-0.36968977042934814,0.1117993324568074,-0.01963048147774222,-0.11019427160518519,0.04656793422109629,-0.13234415570770666,-0.043209044707540736,-0.1085065885356385,0.01914167135127407,0.013632372277445926,-0.0016162309202222228,0.11170198958416296,-0.02541601183102222,0.01908637628008148,0.03989288844545186,0.1313279778101926,-0.28051784344283553,-0.022790031802426666,0.016456199129814074,0.06406995851352147,0.1785813860038815,0.13709607346322963,-0.007990162490199997,-0.14077718530462222,0.21005958925429627,-0.09971569585648889,-0.1785660908538726,-0.06642277438004444,0.09699354725786667,0.13457249619333334,0.08865840003606815,0.15129717667379258,0.13757005398226665,-0.029402302073367404,-0.03088481457383704,0.043552905152296296,-0.00039211613574814593,0.07643096410462548,0.12152846241675556,-0.13998819045653332,-0.1258021781884889,-0.2162767575861185,-0.07685352364062223,0.025269171460785184,-0.023622884593259258,0.11706055425317259,-0.067741311046,-0.2321807174982711,0.20058527806155557,0.19775069729265185,-0.013460875648746666,-0.40537652615597636,0.004500489064574812,0.25761830370829186,0.10269692907657008,0.12737657342044442,-0.25027477391016295,0.18417501801776295,-0.07361477650773333,0.16467249499612088,-0.16143484115405926,0.4646479243806222,-0.014825047836785187,0.004861737851422223,0.06904326197472592,-0.16976342032393185,-0.23218275174303704,0.18702696740773334,0.013761163055125926,0.18771711281154074,-0.1846532990993037,0.11757123617722222,0.0028974740597674077,0.14393602996192592,0.22846258408145184,0.22330910705822224,0.008577692382829629,0.326542753166,-0.041740000721140744,0.15131576411327408,-0.08080928820127407,-0.09969468865896296,-0.03973790518601481
